ID (Epoch timestamp), month, day, hour, minute, accumulated minutes, temperature, rainfall, relative humidity
1701584040,12,3,14,14,854,854,22.20,0.00,88.15
1701584100,12,3,14,15,855,855,22.04,0.00,88.51
1701584160,12,3,14,16,856,856,22.04,0.00,88.51
1701584220,12,3,14,17,857,857,22.04,0.00,88.51
1701584280,12,3,14,18,858,858,22.04,0.00,88.51
1701584340,12,3,14,19,859,859,22.04,0.00,88.51
1701584400,12,3,14,20,860,860,22.04,0.00,88.51
1701584460,12,3,14,21,861,861,22.04,0.00,88.51
1701584520,12,3,14,22,862,862,22.04,0.00,88.51
1701584580,12,3,14,23,863,863,22.04,0.00,88.51
1701584640,12,3,14,24,864,864,22.04,0.00,88.51
1701584700,12,3,14,25,865,865,22.04,0.00,88.51
1701584760,12,3,14,26,866,866,22.04,0.00,88.51
1701584820,12,3,14,27,867,867,22.04,0.00,88.51
1701584880,12,3,14,28,868,868,22.04,0.00,88.51
1701584940,12,3,14,29,869,869,22.04,0.00,88.51
1701585000,12,3,14,30,870,870,22.04,0.00,88.51
1701585060,12,3,14,31,871,871,22.04,0.00,88.51
1701585120,12,3,14,32,872,872,22.04,0.00,88.51
1701585180,12,3,14,33,873,873,22.04,0.00,88.51
1701585240,12,3,14,34,874,874,22.04,0.00,88.51
1701585300,12,3,14,35,875,875,22.04,0.00,88.51
1701585360,12,3,14,36,876,876,22.04,0.00,88.51
1701585420,12,3,14,37,877,877,22.04,0.00,88.51
1701585480,12,3,14,38,878,878,22.04,0.00,88.51
1701585540,12,3,14,39,879,879,22.04,0.00,88.51
1701585600,12,3,14,40,880,880,22.04,0.00,88.51
1701585660,12,3,14,41,881,881,22.04,0.00,88.51
1701585720,12,3,14,42,882,882,22.04,0.00,88.51
1701585780,12,3,14,43,883,883,22.04,0.00,88.51
1701585840,12,3,14,44,884,884,22.04,0.00,88.51
1701585900,12,3,14,45,885,885,21.89,0.00,88.86
1701585960,12,3,14,46,886,886,21.89,0.00,88.86
1701586020,12,3,14,47,887,887,21.89,0.00,88.86
1701586080,12,3,14,48,888,888,21.89,0.00,88.86
1701586140,12,3,14,49,889,889,21.89,0.00,88.86
1701586200,12,3,14,50,890,890,21.89,0.00,88.86
1701586260,12,3,14,51,891,891,21.89,0.00,88.86
1701586320,12,3,14,52,892,892,21.89,0.00,88.86
1701586380,12,3,14,53,893,893,21.89,0.00,88.86
1701586440,12,3,14,54,894,894,21.89,0.00,88.86
1701586500,12,3,14,55,895,895,21.89,0.00,88.86
1701586560,12,3,14,56,896,896,21.89,0.00,88.86
1701586620,12,3,14,57,897,897,21.89,0.00,88.86
1701586680,12,3,14,58,898,898,21.89,0.00,88.86
1701586740,12,3,14,59,899,899,21.89,0.00,88.86
1701586800,12,3,15,0,900,900,21.89,0.00,88.86
1701586860,12,3,15,1,901,901,21.89,0.00,88.86
1701586920,12,3,15,2,902,902,21.89,0.00,88.86
1701586980,12,3,15,3,903,903,21.89,0.00,88.86
1701587040,12,3,15,4,904,904,21.89,0.00,88.86
1701587100,12,3,15,5,905,905,21.89,0.00,88.86
1701587160,12,3,15,6,906,906,21.89,0.00,88.86
1701587220,12,3,15,7,907,907,21.89,0.00,88.86
1701587280,12,3,15,8,908,908,21.89,0.00,88.86
1701587340,12,3,15,9,909,909,21.89,0.00,88.86
1701587400,12,3,15,10,910,910,21.89,0.00,88.86
1701587460,12,3,15,11,911,911,21.89,0.00,88.86
1701587520,12,3,15,12,912,912,21.89,0.00,88.86
1701587580,12,3,15,13,913,913,21.89,0.00,88.86
1701587640,12,3,15,14,914,914,21.89,0.00,88.86
1701587700,12,3,15,15,915,915,21.74,0.00,89.22
1701587760,12,3,15,16,916,916,21.74,0.00,89.22
1701587820,12,3,15,17,917,917,21.74,0.00,89.22
1701587880,12,3,15,18,918,918,21.74,0.00,89.22
1701587940,12,3,15,19,919,919,21.74,0.00,89.22
1701588000,12,3,15,20,920,920,21.74,0.00,89.22
1701588060,12,3,15,21,921,921,21.74,0.00,89.22
1701588120,12,3,15,22,922,922,21.74,0.00,89.22
1701588180,12,3,15,23,923,923,21.74,0.00,89.22
1701588240,12,3,15,24,924,924,21.74,0.00,89.22
1701588300,12,3,15,25,925,925,21.74,0.00,89.22
1701588360,12,3,15,26,926,926,21.74,0.00,89.22
1701588420,12,3,15,27,927,927,21.74,0.00,89.22
1701588480,12,3,15,28,928,928,21.74,0.00,89.22
1701588540,12,3,15,29,929,929,21.74,0.00,89.22
1701588600,12,3,15,30,930,930,21.74,0.00,89.22
1701588660,12,3,15,31,931,931,21.74,0.00,89.22
1701588720,12,3,15,32,932,932,21.74,0.00,89.22
1701588780,12,3,15,33,933,933,21.74,0.00,89.22
1701588840,12,3,15,34,934,934,21.74,0.00,89.22
1701588900,12,3,15,35,935,935,21.74,0.00,89.22
1701588960,12,3,15,36,936,936,21.74,0.00,89.22
1701589020,12,3,15,37,937,937,21.74,0.00,89.22
1701589080,12,3,15,38,938,938,21.74,0.00,89.22
1701589140,12,3,15,39,939,939,21.74,0.00,89.22
1701589200,12,3,15,40,940,940,21.74,0.00,89.22
1701589260,12,3,15,41,941,941,21.74,0.00,89.22
1701589320,12,3,15,42,942,942,21.74,0.00,89.22
1701589380,12,3,15,43,943,943,21.74,0.00,89.22
1701589440,12,3,15,44,944,944,21.74,0.00,89.22
1701589500,12,3,15,45,945,945,21.58,0.00,89.58
1701589560,12,3,15,46,946,946,21.58,0.00,89.58
1701589620,12,3,15,47,947,947,21.58,0.00,89.58
1701589680,12,3,15,48,948,948,21.58,0.00,89.58
1701589740,12,3,15,49,949,949,21.58,0.00,89.58
1701589800,12,3,15,50,950,950,21.58,0.00,89.58
1701589860,12,3,15,51,951,951,21.58,0.00,89.58
1701589920,12,3,15,52,952,952,21.58,0.00,89.58
1701589980,12,3,15,53,953,953,21.58,0.00,89.58
1701590040,12,3,15,54,954,954,21.58,0.00,89.58
1701590100,12,3,15,55,955,955,21.58,0.00,89.58
1701590160,12,3,15,56,956,956,21.58,0.00,89.58
1701590220,12,3,15,57,957,957,21.58,0.00,89.58
1701590280,12,3,15,58,958,958,21.58,0.00,89.58
1701590340,12,3,15,59,959,959,21.58,0.00,89.58
1701590400,12,3,16,0,960,960,21.58,0.00,89.58
1701590460,12,3,16,1,961,961,21.58,0.00,89.58
1701590520,12,3,16,2,962,962,21.58,0.00,89.58
1701590580,12,3,16,3,963,963,21.58,0.00,89.58
1701590640,12,3,16,4,964,964,21.58,0.00,89.58
1701590700,12,3,16,5,965,965,21.58,0.00,89.58
1701590760,12,3,16,6,966,966,21.58,0.00,89.58
1701590820,12,3,16,7,967,967,21.58,0.00,89.58
1701590880,12,3,16,8,968,968,21.58,0.00,89.58
1701590940,12,3,16,9,969,969,21.58,0.00,89.58
1701591000,12,3,16,10,970,970,21.58,0.00,89.58
1701591060,12,3,16,11,971,971,21.58,0.00,89.58
1701591120,12,3,16,12,972,972,21.58,0.00,89.58
1701591180,12,3,16,13,973,973,21.58,0.00,89.58
1701591240,12,3,16,14,974,974,21.58,0.00,89.58
1701591300,12,3,16,15,975,975,21.43,0.00,89.94
1701591360,12,3,16,16,976,976,21.43,0.00,89.94
1701591420,12,3,16,17,977,977,21.43,0.00,89.94
1701591480,12,3,16,18,978,978,21.43,0.00,89.94
1701591540,12,3,16,19,979,979,21.43,0.00,89.94
1701591600,12,3,16,20,980,980,21.43,0.00,89.94
1701591660,12,3,16,21,981,981,21.43,0.00,89.94
1701591720,12,3,16,22,982,982,21.43,0.00,89.94
1701591780,12,3,16,23,983,983,21.43,0.00,89.94
1701591840,12,3,16,24,984,984,21.43,0.00,89.94
1701591900,12,3,16,25,985,985,21.43,0.00,89.94
1701591960,12,3,16,26,986,986,21.43,0.00,89.94
1701592020,12,3,16,27,987,987,21.43,0.00,89.94
1701592080,12,3,16,28,988,988,21.43,0.00,89.94
1701592140,12,3,16,29,989,989,21.43,0.00,89.94
1701592200,12,3,16,30,990,990,21.43,0.00,89.94
1701592260,12,3,16,31,991,991,21.43,0.00,89.94
1701592320,12,3,16,32,992,992,21.43,0.00,89.94
1701592380,12,3,16,33,993,993,21.43,0.00,89.94
1701592440,12,3,16,34,994,994,21.43,0.00,89.94
1701592500,12,3,16,35,995,995,21.43,0.00,89.94
1701592560,12,3,16,36,996,996,21.43,0.00,89.94
1701592620,12,3,16,37,997,997,21.43,0.00,89.94
1701592680,12,3,16,38,998,998,21.43,0.00,89.94
1701592740,12,3,16,39,999,999,21.43,0.00,89.94
1701592800,12,3,16,40,1000,1000,21.43,0.00,89.94
1701592860,12,3,16,41,1001,1001,21.43,0.00,89.94
1701592920,12,3,16,42,1002,1002,21.43,0.00,89.94
1701592980,12,3,16,43,1003,1003,21.43,0.00,89.94
1701593040,12,3,16,44,1004,1004,21.43,0.00,89.94
1701593100,12,3,16,45,1005,1005,21.28,0.00,90.30
1701593160,12,3,16,46,1006,1006,21.28,0.00,90.30
1701593220,12,3,16,47,1007,1007,21.28,0.00,90.30
1701593280,12,3,16,48,1008,1008,21.28,0.00,90.30
1701593340,12,3,16,49,1009,1009,21.28,0.00,90.30
1701593400,12,3,16,50,1010,1010,21.28,0.00,90.30
1701593460,12,3,16,51,1011,1011,21.28,0.00,90.30
1701593520,12,3,16,52,1012,1012,21.28,0.00,90.30
1701593580,12,3,16,53,1013,1013,21.28,0.00,90.30
1701593640,12,3,16,54,1014,1014,21.28,0.00,90.30
1701593700,12,3,16,55,1015,1015,21.28,0.00,90.30
1701593760,12,3,16,56,1016,1016,21.28,0.00,90.30
1701593820,12,3,16,57,1017,1017,21.28,0.00,90.30
1701593880,12,3,16,58,1018,1018,21.28,0.00,90.30
1701593940,12,3,16,59,1019,1019,21.28,0.00,90.30
1701594000,12,3,17,0,1020,1020,21.28,0.00,90.30
1701594060,12,3,17,1,1021,1021,21.28,0.00,90.30
1701594120,12,3,17,2,1022,1022,21.28,0.00,90.30
1701594180,12,3,17,3,1023,1023,21.28,0.00,90.30
1701594240,12,3,17,4,1024,1024,21.28,0.00,90.30
1701594300,12,3,17,5,1025,1025,21.28,0.00,90.30
1701594360,12,3,17,6,1026,1026,21.28,0.00,90.30
1701594420,12,3,17,7,1027,1027,21.28,0.00,90.30
1701594480,12,3,17,8,1028,1028,21.28,0.00,90.30
1701594540,12,3,17,9,1029,1029,21.28,0.00,90.30
1701594600,12,3,17,10,1030,1030,21.28,0.00,90.30
1701594660,12,3,17,11,1031,1031,21.28,0.00,90.30
1701594720,12,3,17,12,1032,1032,21.28,0.00,90.30
1701594780,12,3,17,13,1033,1033,21.28,0.00,90.30
1701594840,12,3,17,14,1034,1034,21.28,0.00,90.30
1701594900,12,3,17,15,1035,1035,21.12,0.00,90.66
1701594960,12,3,17,16,1036,1036,21.12,0.00,90.66
1701595020,12,3,17,17,1037,1037,21.12,0.00,90.66
1701595080,12,3,17,18,1038,1038,21.12,0.00,90.66
1701595140,12,3,17,19,1039,1039,21.12,0.00,90.66
1701595200,12,3,17,20,1040,1040,21.12,0.00,90.66
1701595260,12,3,17,21,1041,1041,21.12,0.00,90.66
1701595320,12,3,17,22,1042,1042,21.12,0.00,90.66
1701595380,12,3,17,23,1043,1043,21.12,0.00,90.66
1701595440,12,3,17,24,1044,1044,21.12,0.00,90.66
1701595500,12,3,17,25,1045,1045,21.12,0.00,90.66
1701595560,12,3,17,26,1046,1046,21.12,0.00,90.66
1701595620,12,3,17,27,1047,1047,21.12,0.00,90.66
1701595680,12,3,17,28,1048,1048,21.12,0.00,90.66
1701595740,12,3,17,29,1049,1049,21.12,0.00,90.66
1701595800,12,3,17,30,1050,1050,21.12,0.00,90.66
1701595860,12,3,17,31,1051,1051,21.12,0.00,90.66
1701595920,12,3,17,32,1052,1052,21.12,0.00,90.66
1701595980,12,3,17,33,1053,1053,21.12,0.00,90.66
1701596040,12,3,17,34,1054,1054,21.12,0.00,90.66
1701596100,12,3,17,35,1055,1055,21.12,0.00,90.66
1701596160,12,3,17,36,1056,1056,21.12,0.00,90.66
1701596220,12,3,17,37,1057,1057,21.12,0.00,90.66
1701596280,12,3,17,38,1058,1058,21.12,0.00,90.66
1701596340,12,3,17,39,1059,1059,21.12,0.00,90.66
1701596400,12,3,17,40,1060,1060,21.12,0.00,90.66
1701596460,12,3,17,41,1061,1061,21.12,0.00,90.66
1701596520,12,3,17,42,1062,1062,21.12,0.00,90.66
1701596580,12,3,17,43,1063,1063,21.12,0.00,90.66
1701596640,12,3,17,44,1064,1064,21.12,0.00,90.66
1701596700,12,3,17,45,1065,1065,20.97,0.00,91.02
1701596760,12,3,17,46,1066,1066,20.97,0.00,91.02
1701596820,12,3,17,47,1067,1067,20.97,0.00,91.02
1701596880,12,3,17,48,1068,1068,20.97,0.00,91.02
1701596940,12,3,17,49,1069,1069,20.97,0.00,91.02
1701597000,12,3,17,50,1070,1070,20.97,0.00,91.02
1701597060,12,3,17,51,1071,1071,20.97,0.00,91.02
1701597120,12,3,17,52,1072,1072,20.97,0.00,91.02
1701597180,12,3,17,53,1073,1073,20.97,0.00,91.02
1701597240,12,3,17,54,1074,1074,20.97,0.00,91.02
1701597300,12,3,17,55,1075,1075,20.97,0.00,91.02
1701597360,12,3,17,56,1076,1076,20.97,0.00,91.02
1701597420,12,3,17,57,1077,1077,20.97,0.00,91.02
1701597480,12,3,17,58,1078,1078,20.97,0.00,91.02
1701597540,12,3,17,59,1079,1079,20.97,0.00,91.02
1701597600,12,3,18,0,1080,1080,20.97,0.00,91.02
1701597660,12,3,18,1,1081,1081,20.97,0.00,91.02
1701597720,12,3,18,2,1082,1082,20.97,0.00,91.02
1701597780,12,3,18,3,1083,1083,20.97,0.00,91.02
1701597840,12,3,18,4,1084,1084,20.97,0.00,91.02
1701597900,12,3,18,5,1085,1085,20.97,0.00,91.02
1701597960,12,3,18,6,1086,1086,20.97,0.00,91.02
1701598020,12,3,18,7,1087,1087,20.97,0.00,91.02
1701598080,12,3,18,8,1088,1088,20.97,0.00,91.02
1701598140,12,3,18,9,1089,1089,20.97,0.00,91.02
1701598200,12,3,18,10,1090,1090,20.97,0.00,91.02
1701598260,12,3,18,11,1091,1091,20.97,0.00,91.02
1701598320,12,3,18,12,1092,1092,20.97,0.00,91.02
1701598380,12,3,18,13,1093,1093,20.97,0.00,91.02
1701598440,12,3,18,14,1094,1094,20.97,0.00,91.02
1701598500,12,3,18,15,1095,1095,20.99,0.00,90.70
1701598560,12,3,18,16,1096,1096,20.99,0.00,90.70
1701598620,12,3,18,17,1097,1097,20.99,0.00,90.70
1701598680,12,3,18,18,1098,1098,20.99,0.00,90.70
1701598740,12,3,18,19,1099,1099,20.99,0.00,90.70
1701598800,12,3,18,20,1100,1100,20.99,0.00,90.70
1701598860,12,3,18,21,1101,1101,20.99,0.00,90.70
1701598920,12,3,18,22,1102,1102,20.99,0.00,90.70
1701598980,12,3,18,23,1103,1103,20.99,0.00,90.70
1701599040,12,3,18,24,1104,1104,20.99,0.00,90.70
1701599100,12,3,18,25,1105,1105,20.99,0.00,90.70
1701599160,12,3,18,26,1106,1106,20.99,0.00,90.70
1701599220,12,3,18,27,1107,1107,20.99,0.00,90.70
1701599280,12,3,18,28,1108,1108,20.99,0.00,90.70
1701599340,12,3,18,29,1109,1109,20.99,0.00,90.70
1701599400,12,3,18,30,1110,1110,20.99,0.00,90.70
1701599460,12,3,18,31,1111,1111,20.99,0.00,90.70
1701599520,12,3,18,32,1112,1112,20.99,0.00,90.70
1701599580,12,3,18,33,1113,1113,20.99,0.00,90.70
1701599640,12,3,18,34,1114,1114,20.99,0.00,90.70
1701599700,12,3,18,35,1115,1115,20.99,0.00,90.70
1701599760,12,3,18,36,1116,1116,20.99,0.00,90.70
1701599820,12,3,18,37,1117,1117,20.99,0.00,90.70
1701599880,12,3,18,38,1118,1118,20.99,0.00,90.70
1701599940,12,3,18,39,1119,1119,20.99,0.00,90.70
1701600000,12,3,18,40,1120,1120,20.99,0.00,90.70
1701600060,12,3,18,41,1121,1121,20.99,0.00,90.70
1701600120,12,3,18,42,1122,1122,20.99,0.00,90.70
1701600180,12,3,18,43,1123,1123,20.99,0.00,90.70
1701600240,12,3,18,44,1124,1124,20.99,0.00,90.70
1701600300,12,3,18,45,1125,1125,21.01,0.00,90.37
1701600360,12,3,18,46,1126,1126,21.01,0.00,90.37
1701600420,12,3,18,47,1127,1127,21.01,0.00,90.37
1701600480,12,3,18,48,1128,1128,21.01,0.00,90.37
1701600540,12,3,18,49,1129,1129,21.01,0.00,90.37
1701600600,12,3,18,50,1130,1130,21.01,0.00,90.37
1701600660,12,3,18,51,1131,1131,21.01,0.00,90.37
1701600720,12,3,18,52,1132,1132,21.01,0.00,90.37
1701600780,12,3,18,53,1133,1133,21.01,0.00,90.37
1701600840,12,3,18,54,1134,1134,21.01,0.00,90.37
1701600900,12,3,18,55,1135,1135,21.01,0.00,90.37
1701600960,12,3,18,56,1136,1136,21.01,0.00,90.37
1701601020,12,3,18,57,1137,1137,21.01,0.00,90.37
1701601080,12,3,18,58,1138,1138,21.01,0.00,90.37
1701601140,12,3,18,59,1139,1139,21.01,0.00,90.37
1701601200,12,3,19,0,1140,1140,21.01,0.00,90.37
1701601260,12,3,19,1,1141,1141,21.01,0.00,90.37
1701601320,12,3,19,2,1142,1142,21.01,0.00,90.37
1701601380,12,3,19,3,1143,1143,21.01,0.00,90.37
1701601440,12,3,19,4,1144,1144,21.01,0.00,90.37
1701601500,12,3,19,5,1145,1145,21.01,0.00,90.37
1701601560,12,3,19,6,1146,1146,21.01,0.00,90.37
1701601620,12,3,19,7,1147,1147,21.01,0.00,90.37
1701601680,12,3,19,8,1148,1148,21.01,0.00,90.37
1701601740,12,3,19,9,1149,1149,21.01,0.00,90.37
1701601800,12,3,19,10,1150,1150,21.01,0.00,90.37
1701601860,12,3,19,11,1151,1151,21.01,0.00,90.37
1701601920,12,3,19,12,1152,1152,21.01,0.00,90.37
1701601980,12,3,19,13,1153,1153,21.01,0.00,90.37
1701602040,12,3,19,14,1154,1154,21.01,0.00,90.37
1701602100,12,3,19,15,1155,1155,21.03,0.00,90.05
1701602160,12,3,19,16,1156,1156,21.03,0.00,90.05
1701602220,12,3,19,17,1157,1157,21.03,0.00,90.05
1701602280,12,3,19,18,1158,1158,21.03,0.00,90.05
1701602340,12,3,19,19,1159,1159,21.03,0.00,90.05
1701602400,12,3,19,20,1160,1160,21.03,0.00,90.05
1701602460,12,3,19,21,1161,1161,21.03,0.00,90.05
1701602520,12,3,19,22,1162,1162,21.03,0.00,90.05
1701602580,12,3,19,23,1163,1163,21.03,0.00,90.05
1701602640,12,3,19,24,1164,1164,21.03,0.00,90.05
1701602700,12,3,19,25,1165,1165,21.03,0.00,90.05
1701602760,12,3,19,26,1166,1166,21.03,0.00,90.05
1701602820,12,3,19,27,1167,1167,21.03,0.00,90.05
1701602880,12,3,19,28,1168,1168,21.03,0.00,90.05
1701602940,12,3,19,29,1169,1169,21.03,0.00,90.05
1701603000,12,3,19,30,1170,1170,21.03,0.00,90.05
1701603060,12,3,19,31,1171,1171,21.03,0.00,90.05
1701603120,12,3,19,32,1172,1172,21.03,0.00,90.05
1701603180,12,3,19,33,1173,1173,21.03,0.00,90.05
1701603240,12,3,19,34,1174,1174,21.03,0.00,90.05
1701603300,12,3,19,35,1175,1175,21.03,0.00,90.05
1701603360,12,3,19,36,1176,1176,21.03,0.00,90.05
1701603420,12,3,19,37,1177,1177,21.03,0.00,90.05
1701603480,12,3,19,38,1178,1178,21.03,0.00,90.05
1701603540,12,3,19,39,1179,1179,21.03,0.00,90.05
1701603600,12,3,19,40,1180,1180,21.03,0.00,90.05
1701603660,12,3,19,41,1181,1181,21.03,0.00,90.05
1701603720,12,3,19,42,1182,1182,21.03,0.00,90.05
1701603780,12,3,19,43,1183,1183,21.03,0.00,90.05
1701603840,12,3,19,44,1184,1184,21.03,0.00,90.05
1701603900,12,3,19,45,1185,1185,21.05,0.00,89.72
1701603960,12,3,19,46,1186,1186,21.05,0.00,89.72
1701604020,12,3,19,47,1187,1187,21.05,0.00,89.72
1701604080,12,3,19,48,1188,1188,21.05,0.00,89.72
1701604140,12,3,19,49,1189,1189,21.05,0.00,89.72
1701604200,12,3,19,50,1190,1190,21.05,0.00,89.72
1701604260,12,3,19,51,1191,1191,21.05,0.00,89.72
1701604320,12,3,19,52,1192,1192,21.05,0.00,89.72
1701604380,12,3,19,53,1193,1193,21.05,0.00,89.72
1701604440,12,3,19,54,1194,1194,21.05,0.00,89.72
1701604500,12,3,19,55,1195,1195,21.05,0.00,89.72
1701604560,12,3,19,56,1196,1196,21.05,0.00,89.72
1701604620,12,3,19,57,1197,1197,21.05,0.00,89.72
1701604680,12,3,19,58,1198,1198,21.05,0.00,89.72
1701604740,12,3,19,59,1199,1199,21.05,0.00,89.72
1701604800,12,3,20,0,1200,1200,21.05,0.00,89.72
1701604860,12,3,20,1,1201,1201,21.05,0.00,89.72
1701604920,12,3,20,2,1202,1202,21.05,0.00,89.72
1701604980,12,3,20,3,1203,1203,21.05,0.00,89.72
1701605040,12,3,20,4,1204,1204,21.05,0.00,89.72
1701605100,12,3,20,5,1205,1205,21.05,0.00,89.72
1701605160,12,3,20,6,1206,1206,21.05,0.00,89.72
1701605220,12,3,20,7,1207,1207,21.05,0.00,89.72
1701605280,12,3,20,8,1208,1208,21.05,0.00,89.72
1701605340,12,3,20,9,1209,1209,21.05,0.00,89.72
1701605400,12,3,20,10,1210,1210,21.05,0.00,89.72
1701605460,12,3,20,11,1211,1211,21.05,0.00,89.72
1701605520,12,3,20,12,1212,1212,21.05,0.00,89.72
1701605580,12,3,20,13,1213,1213,21.05,0.00,89.72
1701605640,12,3,20,14,1214,1214,21.05,0.00,89.72
1701605700,12,3,20,15,1215,1215,21.07,0.00,89.40
1701605760,12,3,20,16,1216,1216,21.07,0.00,89.40
1701605820,12,3,20,17,1217,1217,21.07,0.00,89.40
1701605880,12,3,20,18,1218,1218,21.07,0.00,89.40
1701605940,12,3,20,19,1219,1219,21.07,0.00,89.40
1701606000,12,3,20,20,1220,1220,21.07,0.00,89.40
1701606060,12,3,20,21,1221,1221,21.07,0.00,89.40
1701606120,12,3,20,22,1222,1222,21.07,0.00,89.40
1701606180,12,3,20,23,1223,1223,21.07,0.00,89.40
1701606240,12,3,20,24,1224,1224,21.07,0.00,89.40
1701606300,12,3,20,25,1225,1225,21.07,0.00,89.40
1701606360,12,3,20,26,1226,1226,21.07,0.00,89.40
1701606420,12,3,20,27,1227,1227,21.07,0.00,89.40
1701606480,12,3,20,28,1228,1228,21.07,0.00,89.40
1701606540,12,3,20,29,1229,1229,21.07,0.00,89.40
1701606600,12,3,20,30,1230,1230,21.07,0.00,89.40
1701606660,12,3,20,31,1231,1231,21.07,0.00,89.40
1701606720,12,3,20,32,1232,1232,21.07,0.00,89.40
1701606780,12,3,20,33,1233,1233,21.07,0.00,89.40
1701606840,12,3,20,34,1234,1234,21.07,0.00,89.40
1701606900,12,3,20,35,1235,1235,21.07,0.00,89.40
1701606960,12,3,20,36,1236,1236,21.07,0.00,89.40
1701607020,12,3,20,37,1237,1237,21.07,0.00,89.40
1701607080,12,3,20,38,1238,1238,21.07,0.00,89.40
1701607140,12,3,20,39,1239,1239,21.07,0.00,89.40
1701607200,12,3,20,40,1240,1240,21.07,0.00,89.40
1701607260,12,3,20,41,1241,1241,21.07,0.00,89.40
1701607320,12,3,20,42,1242,1242,21.07,0.00,89.40
1701607380,12,3,20,43,1243,1243,21.07,0.00,89.40
1701607440,12,3,20,44,1244,1244,21.07,0.00,89.40
1701607500,12,3,20,45,1245,1245,21.09,0.00,89.07
1701607560,12,3,20,46,1246,1246,21.09,0.00,89.07
1701607620,12,3,20,47,1247,1247,21.09,0.00,89.07
1701607680,12,3,20,48,1248,1248,21.09,0.00,89.07
1701607740,12,3,20,49,1249,1249,21.09,0.00,89.07
1701607800,12,3,20,50,1250,1250,21.09,0.00,89.07
1701607860,12,3,20,51,1251,1251,21.09,0.00,89.07
1701607920,12,3,20,52,1252,1252,21.09,0.00,89.07
1701607980,12,3,20,53,1253,1253,21.09,0.00,89.07
1701608040,12,3,20,54,1254,1254,21.09,0.00,89.07
1701608100,12,3,20,55,1255,1255,21.09,0.00,89.07
1701608160,12,3,20,56,1256,1256,21.09,0.00,89.07
1701608220,12,3,20,57,1257,1257,21.09,0.00,89.07
1701608280,12,3,20,58,1258,1258,21.09,0.00,89.07
1701608340,12,3,20,59,1259,1259,21.09,0.00,89.07
1701608400,12,3,21,0,1260,1260,21.09,0.00,89.07
1701608460,12,3,21,1,1261,1261,21.09,0.00,89.07
1701608520,12,3,21,2,1262,1262,21.09,0.00,89.07
1701608580,12,3,21,3,1263,1263,21.09,0.00,89.07
1701608640,12,3,21,4,1264,1264,21.09,0.00,89.07
1701608700,12,3,21,5,1265,1265,21.09,0.00,89.07
1701608760,12,3,21,6,1266,1266,21.09,0.00,89.07
1701608820,12,3,21,7,1267,1267,21.09,0.00,89.07
1701608880,12,3,21,8,1268,1268,21.09,0.00,89.07
1701608940,12,3,21,9,1269,1269,21.09,0.00,89.07
1701609000,12,3,21,10,1270,1270,21.09,0.00,89.07
1701609060,12,3,21,11,1271,1271,21.09,0.00,89.07
1701609120,12,3,21,12,1272,1272,21.09,0.00,89.07
1701609180,12,3,21,13,1273,1273,21.09,0.00,89.07
1701609240,12,3,21,14,1274,1274,21.09,0.00,89.07
1701609300,12,3,21,15,1275,1275,21.10,0.00,88.75
1701609360,12,3,21,16,1276,1276,21.10,0.00,88.75
1701609420,12,3,21,17,1277,1277,21.10,0.00,88.75
1701609480,12,3,21,18,1278,1278,21.10,0.00,88.75
1701609540,12,3,21,19,1279,1279,21.10,0.00,88.75
1701609600,12,3,21,20,1280,1280,21.10,0.00,88.75
1701609660,12,3,21,21,1281,1281,21.10,0.00,88.75
1701609720,12,3,21,22,1282,1282,21.10,0.00,88.75
1701609780,12,3,21,23,1283,1283,21.10,0.00,88.75
1701609840,12,3,21,24,1284,1284,21.10,0.00,88.75
1701609900,12,3,21,25,1285,1285,21.10,0.00,88.75
1701609960,12,3,21,26,1286,1286,21.10,0.00,88.75
1701610020,12,3,21,27,1287,1287,21.10,0.00,88.75
1701610080,12,3,21,28,1288,1288,21.10,0.00,88.75
1701610140,12,3,21,29,1289,1289,21.10,0.00,88.75
1701610200,12,3,21,30,1290,1290,21.10,0.00,88.75
1701610260,12,3,21,31,1291,1291,21.10,0.00,88.75
1701610320,12,3,21,32,1292,1292,21.10,0.00,88.75
1701610380,12,3,21,33,1293,1293,21.10,0.00,88.75
1701610440,12,3,21,34,1294,1294,21.10,0.00,88.75
1701610500,12,3,21,35,1295,1295,21.10,0.00,88.75
1701610560,12,3,21,36,1296,1296,21.10,0.00,88.75
1701610620,12,3,21,37,1297,1297,21.10,0.00,88.75
1701610680,12,3,21,38,1298,1298,21.10,0.00,88.75
1701610740,12,3,21,39,1299,1299,21.10,0.00,88.75
1701610800,12,3,21,40,1300,1300,21.10,0.00,88.75
1701610860,12,3,21,41,1301,1301,21.10,0.00,88.75
1701610920,12,3,21,42,1302,1302,21.10,0.00,88.75
1701610980,12,3,21,43,1303,1303,21.10,0.00,88.75
1701611040,12,3,21,44,1304,1304,21.10,0.00,88.75
1701611100,12,3,21,45,1305,1305,21.12,0.00,88.43
1701611160,12,3,21,46,1306,1306,21.12,0.00,88.43
1701611220,12,3,21,47,1307,1307,21.12,0.00,88.43
1701611280,12,3,21,48,1308,1308,21.12,0.00,88.43
